cwe_id,name,type,score
1289,Improper Validation of Unsafe Equivalence in Input,Base,0.7452765096128904
74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection'),Class,0.7433073625185678
184,Incomplete List of Disallowed Inputs,Base,0.7406903934303359
917,Improper Neutralization of Special Elements used in an Expression Language Statement ('Expression Language Injection'),Base,0.7380736312742697
799,Improper Control of Interaction Frequency,Class,0.7323352782901643
915,Improperly Controlled Modification of Dynamically-Determined Object Attributes,Base,0.7298134605800596
138,Improper Neutralization of Special Elements,Class,0.7289837733438848
1286,Improper Validation of Syntactic Correctness of Input,Base,0.7269611612602511
407,Inefficient Algorithmic Complexity,Class,0.7260340500059177
1336,Improper Neutralization of Special Elements Used in a Template Engine,Base,0.7245557450722762
