cwe_id,name,type,score
1289,Improper Validation of Unsafe Equivalence in Input,Base,0.7889598810676646
184,Incomplete List of Disallowed Inputs,Base,0.781715137608203
183,Permissive List of Allowed Inputs,Base,0.7702161612030778
807,Reliance on Untrusted Inputs in a Security Decision,Base,0.7682338568249711
138,Improper Neutralization of Special Elements,Class,0.7647486408195261
150,Improper Neutralization of Escape  Meta  or Control Sequences,Variant,0.7603743274792703
74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection'),Class,0.7602704439726459
115,Misinterpretation of Input,Base,0.7542049633709352
1288,Improper Validation of Consistency within Input,Base,0.7469441119346216
179,Incorrect Behavior Order: Early Validation,Base,0.7454361307405308
