cwe_id,name,type,score
404,Improper Resource Shutdown or Release,Class,0.7878202186987139
667,Improper Locking,Class,0.7738842394222611
405,Asymmetric Resource Consumption (Amplification),Class,0.7693702957858426
664,Improper Control of a Resource Through its Lifetime,Pillar,0.7681760966755758
367,Time-of-check Time-of-use (TOCTOU) Race Condition,Base,0.7639856802551379
362,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),Class,0.7599653719470512
226,Sensitive Information in Resource Not Removed Before Reuse,Base,0.7577726590247525
799,Improper Control of Interaction Frequency,Class,0.7569072036513547
789,Memory Allocation with Excessive Size Value,Variant,0.7552917816884337
668,Exposure of Resource to Wrong Sphere,Class,0.7536299046556743
